latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-8.119508,112.24978,171.0,25200,Asia/Jakarta,GMT+7

time,temperature_2m_mean (°C),precipitation_sum (mm),relative_humidity_2m_mean (%)
2018-07-01,23.6,0.00,81
2018-07-02,23.4,0.00,82
2018-07-03,23.5,0.20,83
2018-07-04,24.2,0.70,82
2018-07-05,23.3,0.00,76
2018-07-06,22.8,0.00,75
2018-07-07,23.7,0.00,75
2018-07-08,23.7,0.00,78
2018-07-09,24.2,0.00,77
2018-07-10,23.8,0.00,75
2018-07-11,23.2,0.30,75
2018-07-12,23.5,1.90,78
2018-07-13,23.9,0.00,75
2018-07-14,23.8,0.20,74
2018-07-15,23.5,0.00,70
2018-07-16,23.2,0.00,73
2018-07-17,24.0,0.00,75
2018-07-18,24.3,0.00,77
2018-07-19,24.4,0.00,75
2018-07-20,24.5,0.00,79
2018-07-21,25.2,0.20,76
2018-07-22,25.3,1.00,79
2018-07-23,25.1,1.10,78
2018-07-24,24.4,0.00,76
2018-07-25,23.1,0.00,74
2018-07-26,23.2,0.00,74
2018-07-27,23.6,0.00,77
2018-07-28,24.1,2.80,77
2018-07-29,24.0,0.00,74
2018-07-30,24.4,0.00,75
2018-07-31,24.6,2.80,77
2018-08-01,24.3,1.70,80
2018-08-02,23.5,0.10,71
2018-08-03,22.4,1.00,71
2018-08-04,22.6,2.00,74
2018-08-05,22.3,2.00,74
2018-08-06,22.9,0.00,67
2018-08-07,23.8,0.00,73
2018-08-08,24.8,0.00,75
2018-08-09,25.1,0.20,78
2018-08-10,24.5,0.70,78
2018-08-11,24.4,0.80,76
2018-08-12,24.6,0.00,73
2018-08-13,25.1,0.00,74
2018-08-14,24.6,0.10,76
2018-08-15,23.9,0.00,74
2018-08-16,23.1,0.00,71
2018-08-17,22.9,0.00,73
2018-08-18,23.9,0.00,74
2018-08-19,24.4,0.00,76
2018-08-20,24.7,0.10,74
2018-08-21,24.9,2.00,75
2018-08-22,24.8,0.00,75
2018-08-23,24.8,0.00,74
2018-08-24,24.5,0.00,69
2018-08-25,23.2,0.00,71
2018-08-26,24.6,0.00,72
2018-08-27,24.9,0.10,75
2018-08-28,25.0,1.60,77
2018-08-29,23.8,2.60,81
2018-08-30,24.2,3.10,79
2018-08-31,24.3,4.40,81
2018-09-01,23.5,4.50,86
2018-09-02,24.7,1.20,77
2018-09-03,24.1,0.40,72
2018-09-04,23.7,0.00,71
2018-09-05,24.2,3.70,78
2018-09-06,24.5,1.40,78
2018-09-07,24.6,2.20,79
2018-09-08,25.1,1.20,76
2018-09-09,25.3,0.00,75
2018-09-10,25.8,0.90,75
2018-09-11,25.2,0.60,75
2018-09-12,24.5,0.70,73
2018-09-13,24.1,0.00,73
2018-09-14,24.4,0.20,69
2018-09-15,23.8,0.00,73
2018-09-16,24.5,0.00,70
2018-09-17,25.5,0.70,75
2018-09-18,25.6,2.90,76
2018-09-19,25.2,2.70,81
2018-09-20,25.1,0.30,81
2018-09-21,26.1,0.00,76
2018-09-22,25.8,0.00,73
2018-09-23,25.9,0.40,72
2018-09-24,26.1,0.40,71
2018-09-25,26.2,0.30,74
2018-09-26,25.1,0.00,74
2018-09-27,24.2,0.00,73
2018-09-28,24.8,0.00,73
2018-09-29,25.5,0.00,72
2018-09-30,26.2,0.30,74
2018-10-01,26.6,0.60,71
2018-10-02,26.8,0.00,69
2018-10-03,26.8,0.00,69
2018-10-04,26.0,0.00,66
2018-10-05,26.0,0.00,71
2018-10-06,26.7,0.40,71
2018-10-07,26.8,0.60,71
2018-10-08,26.8,0.20,70
2018-10-09,26.1,0.00,73
2018-10-10,26.1,0.00,74
2018-10-11,26.8,0.10,72
2018-10-12,26.6,0.40,72
2018-10-13,26.1,0.60,75
2018-10-14,25.8,0.50,74
2018-10-15,26.5,1.10,75
2018-10-16,26.3,0.40,73
2018-10-17,26.1,1.40,75
2018-10-18,25.7,2.00,76
2018-10-19,25.6,1.00,73
2018-10-20,25.5,1.70,75
2018-10-21,26.1,1.10,74
2018-10-22,25.8,3.60,78
2018-10-23,26.6,0.90,75
2018-10-24,26.5,2.80,76
2018-10-25,25.7,2.30,80
2018-10-26,25.6,1.60,79
2018-10-27,25.5,2.90,80
2018-10-28,25.7,2.60,78
2018-10-29,25.6,1.30,75
2018-10-30,25.6,0.70,74
2018-10-31,25.8,0.20,74
2018-11-01,26.2,0.60,73
2018-11-02,26.8,0.70,73
2018-11-03,27.1,2.10,76
2018-11-04,26.7,4.00,78
2018-11-05,26.5,4.20,82
2018-11-06,26.0,2.00,84
2018-11-07,25.3,26.00,88
2018-11-08,25.3,47.70,89
2018-11-09,25.2,2.80,90
2018-11-10,25.7,8.70,89
2018-11-11,25.5,6.30,89
2018-11-12,25.1,12.90,91
2018-11-13,25.2,6.50,90
2018-11-14,25.6,5.20,90
2018-11-15,25.3,30.90,91
2018-11-16,26.2,3.40,85
2018-11-17,26.2,1.80,85
2018-11-18,26.0,2.30,86
2018-11-19,26.1,0.50,83
2018-11-20,26.2,2.10,83
2018-11-21,25.6,1.60,84
2018-11-22,25.2,1.40,84
2018-11-23,24.8,3.20,81
2018-11-24,25.1,1.80,84
2018-11-25,24.6,24.30,89
2018-11-26,24.0,42.10,94
2018-11-27,24.9,10.10,91
2018-11-28,24.8,28.50,90
2018-11-29,24.8,14.70,91
2018-11-30,24.7,13.60,91
2018-12-01,25.0,6.80,83
2018-12-02,24.9,3.30,84
2018-12-03,25.2,13.90,89
2018-12-04,25.1,13.40,90
2018-12-05,25.5,12.00,89
2018-12-06,25.4,12.10,89
2018-12-07,25.8,8.50,89
2018-12-08,25.3,55.70,89
2018-12-09,25.7,7.10,89
2018-12-10,25.8,9.00,90
2018-12-11,25.8,3.70,89
2018-12-12,25.8,5.70,85
2018-12-13,25.4,4.70,86
2018-12-14,26.2,1.20,83
2018-12-15,25.2,23.40,90
2018-12-16,24.9,4.80,88
2018-12-17,25.4,2.60,82
2018-12-18,24.6,3.50,85
2018-12-19,25.2,2.90,84
2018-12-20,25.1,18.90,87
2018-12-21,24.4,10.60,91
